iter0000000,-414.411245169,37.4742182741,278.313610465,416.974717019,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,-12567724898.5,-722.001943101,-221.687134429,-5.39828330998,174.655098725,271.516352979,327.058176644,382.783408443,583.422609603,583.422609603,583.422609603
iter0000200,-16170.5769809,313.682579241,401.00033306,429.224915252,454.116670237,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,-11647.6972958,215.458438915,313.909860329,359.802049105,381.936314054,401.570839776,415.963444696,431.66362238,445.991337035,467.227612944,583.422609603
iter0000400,-27319.8520292,394.410775245,434.212355526,468.472087468,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,-12992.2729862,364.032339204,421.76305664,446.100909681,469.084492795,499.57025536,522.125882421,540.79800635,559.060126667,575.012106129,609.311563535
iter0000600,-155358.271129,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,-11391.2549993,412.946049835,472.63087398,509.000857754,531.82009471,546.488263673,556.988881438,566.633176503,575.445284699,585.644003088,622.027692957
iter0000800,-22596.6680241,445.114024364,527.568764644,566.243957022,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,622.681586949,-10815.1702336,419.825867332,475.452117475,510.735243415,532.155979742,546.113176553,557.15519845,566.481270396,575.440982096,585.501182939,620.40684691
iter0001000,-7588.75453171,475.372316701,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,624.723186432,-11090.5435343,415.593576828,477.760462601,512.656668411,531.7405607,545.442994906,555.974131163,565.784626784,574.985362701,585.14202891,618.806374727
iter0001200,-622839.170133,422.687786344,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,-14339.981216,420.240961788,469.969392248,505.856569459,526.135132621,542.163567624,555.058719619,565.580110793,574.931805729,585.216467138,621.651907264
iter0001400,-124411.078015,431.12908103,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,583.422609603,-34080.1908182,411.762777522,470.874039565,507.769704534,530.300050689,544.796808212,556.826100133,566.10252455,575.158029018,585.758799213,623.538858174
